Eprime.Level	Eprime.LevelName	Eprime.Basename	Eprime.FrameNumber	Procedure	Running	Face1	Face2	Face3	Face4	Ethnicity1	Gender1	EG1	Ethnicity2	Gender2	EG2	Ethnicity3	Gender3	EG3	Ethnicity4	Gender4	EG4	CorrectAnswer	XCoorFace1	XCoorFace2	XCoorFace3	XCoorFace4	Cycle	Sample	TwoAFCVoiceSoundIn1.Filename	TwoAFCVoice.OnsetDelay	TwoAFCVoice.OnsetTime	TwoAFCVoice.DurationError	TwoAFCVoice.RTTime	TwoAFCVoice.ACC	TwoAFCVoice.RT	TwoAFCVoice.RESP	TwoAFCVoice.CRESP	TwoAFCVoice.OnsetToOnsetTime	TwoAFCVoice.DEVICE	Confidence.DEVICE	Confidence.OnsetDelay	Confidence.OnsetTime	Confidence.DurationError	Confidence.RTTime	Confidence.ACC	Confidence.RT	Confidence.RESP	Confidence.CRESP	Confidence.OnsetToOnsetTime	Justinification.OnsetDelay	Justinification.OnsetTime	Justinification.DurationError	Justinification.RTTime	Justinification.ACC	Justinification.RT	Justinification.RESP	Justinification.CRESP	Justinification.OnsetToOnsetTime	FourAFCVoiceSoundIn1.Filename	FourAFCVoice.OnsetDelay	FourAFCVoice.OnsetTime	FourAFCVoice.DurationError	FourAFCVoice.RTTime	FourAFCVoice.ACC	FourAFCVoice.RT	FourAFCVoice.RESP	FourAFCVoice.CRESP	FourAFCVoice.OnsetToOnsetTime	FourAFCVoice.DEVICE	Justinification.DEVICE	Subject
2	TestList_53	Acoustic Content Analysis CSUN-25-1	179	fourafcproc	TestList	./stimuli/BF-045.jpg	./stimuli/WM-017.jpg	./stimuli/AF-208.jpg	./stimuli/AF-232.jpg	B	F	BF	W	M	WM	A	F	AF	A	F	AF	3	60%	20%	40%	80%	1	78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	40	1984566	-999999	1984862	0	296	3		0	0	0	0	0	0	0			0	Acoustic Content Analysis CSUN-25-1FourAFCVoice-78.wav	17	1981233	9	1984526	0	3293	4	3	0	Keyboard	NA	S25
2	TestList_28	Acoustic Content Analysis CSUN-25-1	180	twoafcproc	TestList	./stimuli/WF-013.jpg	./stimuli/BF-050.jpg	?	?	W	F	WF	B	F	BF	?	?	?	?	?	?	1	40%	60%	?	?	1	79	Acoustic Content Analysis CSUN-25-1TwoAFCVoice-79.wav	17	1985416	22	1989606	0	4190	2	1	0	Keyboard	Keyboard	26	1989632	-999999	1989950	0	318	3		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S25
2	TestList_73	Acoustic Content Analysis CSUN-25-1	181	fourafcproc	TestList	./stimuli/WF-232.jpg	./stimuli/WM-215.jpg	./stimuli/WF-206.jpg	./stimuli/LM-207.jpg	W	F	WF	W	M	WM	W	F	WF	L	M	LM	3	60%	20%	40%	80%	1	80	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	42	1993848	-999999	1995446	0	1598	3		0	0	0	0	0	0	0			0	Acoustic Content Analysis CSUN-25-1FourAFCVoice-80.wav	17	1990499	6	1993806	1	3307	3	3	0	Keyboard	NA	S25
2	TestList_55	Acoustic Content Analysis CSUN-25-1	182	fourafcproc	TestList	./stimuli/WM-021.jpg	./stimuli/AF-210.jpg	./stimuli/WF-005.jpg	./stimuli/WM-041.jpg	W	M	WM	A	F	AF	W	F	WF	W	M	WM	1	20%	40%	60%	80%	1	81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	41	1999231	-999999	1999446	0	215	3		0	0	0	0	0	0	0			0	Acoustic Content Analysis CSUN-25-1FourAFCVoice-81.wav	16	1995998	7	1999190	0	3192	3	1	0	Keyboard	NA	S25
2	TestList_52	Acoustic Content Analysis CSUN-25-1	183	fourafcproc	TestList	./stimuli/BF-024.jpg	./stimuli/LF-228.jpg	./stimuli/LF-244.jpg	./stimuli/WM-201.jpg	B	F	BF	L	F	LF	L	F	LF	W	M	WM	1	20%	40%	60%	80%	1	82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	37	2005531	-999999	2005822	0	291	3		0	0	0	0	0	0	0			0	Acoustic Content Analysis CSUN-25-1FourAFCVoice-82.wav	17	1999998	7	2005494	0	5496	2	1	0	Keyboard	NA	S25
2	TestList_3	Acoustic Content Analysis CSUN-25-1	184	twoafcproc	TestList	./stimuli/WM-015.jpg	./stimuli/LF-253.jpg	?	?	W	M	WM	L	F	LF	?	?	?	?	?	?	2	60%	40%	?	?	1	83	Acoustic Content Analysis CSUN-25-1TwoAFCVoice-83.wav	17	2006381	6	2009214	1	2833	2	2	0	Keyboard	Keyboard	33	2009247	-999999	2009486	0	239	3		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S25
2	TestList_12	Acoustic Content Analysis CSUN-25-1	185	twoafcproc	TestList	./stimuli/LM-224.jpg	./stimuli/WM-256.jpg	?	?	L	M	LM	W	M	WM	?	?	?	?	?	?	2	60%	40%	?	?	1	84	Acoustic Content Analysis CSUN-25-1TwoAFCVoice-84.wav	16	2010030	7	2013046	0	3016	1	2	0	Keyboard	Keyboard	34	2013080	-999999	2013590	0	510	2		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S25
2	TestList_2	Acoustic Content Analysis CSUN-25-1	186	twoafcproc	TestList	./stimuli/BF-005.jpg	./stimuli/BF-003.jpg	?	?	B	F	BF	B	F	BF	?	?	?	?	?	?	1	40%	60%	?	?	1	85	Acoustic Content Analysis CSUN-25-1TwoAFCVoice-85.wav	17	2014147	6	2016822	1	2675	1	1	0	Keyboard	Keyboard	41	2016863	-999999	2017438	0	575	3		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S25
2	TestList_72	Acoustic Content Analysis CSUN-25-1	187	fourafcproc	TestList	./stimuli/AF-202.jpg	./stimuli/AM-251.jpg	./stimuli/WF-202.jpg	./stimuli/AM-242.jpg	A	F	AF	A	M	AM	W	F	WF	A	M	AM	4	80%	20%	40%	60%	1	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	45	2021563	-999999	2021758	0	195	3		0	0	0	0	0	0	0			0	Acoustic Content Analysis CSUN-25-1FourAFCVoice-86.wav	16	2017996	7	2021518	1	3522	4	4	0	Keyboard	NA	S25
2	TestList_20	Acoustic Content Analysis CSUN-25-1	188	twoafcproc	TestList	./stimuli/BM-027.jpg	./stimuli/AF-234.jpg	?	?	B	M	BM	A	F	AF	?	?	?	?	?	?	2	60%	40%	?	?	1	87	Acoustic Content Analysis CSUN-25-1TwoAFCVoice-87.wav	16	2022312	7	2024734	0	2422	1	2	0	Keyboard	Keyboard	28	2024762	-999999	2025070	0	308	3		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S25
2	TestList_97	Acoustic Content Analysis CSUN-25-1	189	fourafcproc	TestList	./stimuli/BF-217.jpg	./stimuli/WM-257.jpg	./stimuli/AF-225.jpg	./stimuli/WM-254.jpg	B	F	BF	W	M	WM	A	F	AF	W	M	WM	2	40%	20%	60%	80%	1	88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	43	2029145	-999999	2029430	0	285	3		0	0	0	0	0	0	0			0	Acoustic Content Analysis CSUN-25-1FourAFCVoice-88.wav	17	2025629	7	2029102	0	3473	3	2	0	Keyboard	NA	S25
2	TestList_39	Acoustic Content Analysis CSUN-25-1	190	twoafcproc	TestList	./stimuli/WM-249.jpg	./stimuli/WM-213.jpg	?	?	W	M	WM	W	M	WM	?	?	?	?	?	?	1	40%	60%	?	?	1	89	Acoustic Content Analysis CSUN-25-1TwoAFCVoice-89.wav	16	2029978	7	2032318	1	2340	1	1	0	Keyboard	Keyboard	27	2032345	-999999	2032702	0	357	3		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S25
2	TestList_9	Acoustic Content Analysis CSUN-25-1	191	twoafcproc	TestList	./stimuli/BM-041.jpg	./stimuli/WF-217.jpg	?	?	B	M	BM	W	F	WF	?	?	?	?	?	?	2	60%	40%	?	?	1	90	Acoustic Content Analysis CSUN-25-1TwoAFCVoice-90.wav	17	2033245	7	2035470	0	2225	1	2	0	Keyboard	Keyboard	41	2035511	-999999	2035838	0	327	3		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S25
2	TestList_84	Acoustic Content Analysis CSUN-25-1	192	fourafcproc	TestList	./stimuli/LF-254.jpg	./stimuli/BF-033.jpg	./stimuli/LF-255.jpg	./stimuli/WF-008.jpg	L	F	LF	B	F	BF	L	F	LF	W	F	WF	2	40%	20%	60%	80%	1	91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	37	2039611	-999999	2039878	0	267	3		0	0	0	0	0	0	0			0	Acoustic Content Analysis CSUN-25-1FourAFCVoice-91.wav	17	2036395	6	2039574	0	3179	1	2	0	Keyboard	NA	S25
2	TestList_66	Acoustic Content Analysis CSUN-25-1	193	fourafcproc	TestList	./stimuli/WM-233.jpg	./stimuli/AM-238.jpg	./stimuli/WM-016.jpg	./stimuli/BM-208.jpg	W	M	WM	A	M	AM	W	M	WM	B	M	BM	2	40%	20%	60%	80%	1	92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	42	2043744	-999999	2044022	0	278	3		0	0	0	0	0	0	0			0	Acoustic Content Analysis CSUN-25-1FourAFCVoice-92.wav	17	2040428	6	2043702	1	3274	2	2	0	Keyboard	NA	S25
2	TestList_27	Acoustic Content Analysis CSUN-25-1	194	twoafcproc	TestList	./stimuli/WF-237.jpg	./stimuli/WM-234.jpg	?	?	W	F	WF	W	M	WM	?	?	?	?	?	?	1	40%	60%	?	?	1	93	Acoustic Content Analysis CSUN-25-1TwoAFCVoice-93.wav	16	2044577	7	2047974	1	3397	1	1	0	Keyboard	Keyboard	36	2048010	-999999	2048494	0	484	2		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S25
2	TestList_93	Acoustic Content Analysis CSUN-25-1	195	fourafcproc	TestList	./stimuli/LM-223.jpg	./stimuli/BF-228.jpg	./stimuli/WF-227.jpg	./stimuli/AF-242.jpg	L	M	LM	B	F	BF	W	F	WF	A	F	AF	4	80%	20%	40%	60%	1	94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	36	2054426	-999999	2054830	0	404	2		0	0	0	0	0	0	0			0	Acoustic Content Analysis CSUN-25-1FourAFCVoice-94.wav	16	2049043	7	2054390	0	5347	1	4	0	Keyboard	NA	S25
2	TestList_38	Acoustic Content Analysis CSUN-25-1	196	twoafcproc	TestList	./stimuli/LF-238.jpg	./stimuli/WF-006.jpg	?	?	L	F	LF	W	F	WF	?	?	?	?	?	?	2	60%	40%	?	?	1	95	Acoustic Content Analysis CSUN-25-1TwoAFCVoice-95.wav	16	2055376	7	2058806	1	3430	2	2	0	Keyboard	Keyboard	37	2058843	-999999	2059166	0	323	3		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S25
2	TestList_69	Acoustic Content Analysis CSUN-25-1	197	fourafcproc	TestList	./stimuli/WM-240.jpg	./stimuli/BF-238.jpg	./stimuli/BF-247.jpg	./stimuli/LF-247.jpg	W	M	WM	B	F	BF	B	F	BF	L	F	LF	3	60%	20%	40%	80%	1	96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	29	2064259	-999999	2064542	0	283	2		0	0	0	0	0	0	0			0	Acoustic Content Analysis CSUN-25-1FourAFCVoice-96.wav	16	2059709	7	2064230	1	4521	3	3	0	Keyboard	NA	S25
2	TestList_10	Acoustic Content Analysis CSUN-25-1	198	twoafcproc	TestList	./stimuli/WM-019.jpg	./stimuli/WM-214.jpg	?	?	W	M	WM	W	M	WM	?	?	?	?	?	?	2	60%	40%	?	?	1	97	Acoustic Content Analysis CSUN-25-1TwoAFCVoice-97.wav	17	2065092	7	2067830	1	2738	2	2	0	Keyboard	Keyboard	28	2067858	-999999	2068174	0	316	3		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S25
2	TestList_34	Acoustic Content Analysis CSUN-25-1	199	twoafcproc	TestList	./stimuli/LM-237.jpg	./stimuli/AF-236.jpg	?	?	L	M	LM	A	F	AF	?	?	?	?	?	?	2	60%	40%	?	?	1	98	Acoustic Content Analysis CSUN-25-1TwoAFCVoice-98.wav	17	2068725	7	2071094	0	2369	1	2	0	Keyboard	Keyboard	31	2071125	-999999	2071454	0	329	3		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S25
2	TestList_14	Acoustic Content Analysis CSUN-25-1	200	twoafcproc	TestList	./stimuli/LM-236.jpg	./stimuli/BF-212.jpg	?	?	L	M	LM	B	F	BF	?	?	?	?	?	?	1	40%	60%	?	?	1	99	Acoustic Content Analysis CSUN-25-1TwoAFCVoice-99.wav	17	2072008	7	2074918	1	2910	1	1	0	Keyboard	Keyboard	40	2074958	-999999	2075246	0	288	3		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S25
2	TestList_6	Acoustic Content Analysis CSUN-25-1	201	twoafcproc	TestList	./stimuli/BM-034.jpg	./stimuli/LM-201.jpg	?	?	B	M	BM	L	M	LM	?	?	?	?	?	?	2	60%	40%	?	?	1	100	Acoustic Content Analysis CSUN-25-1TwoAFCVoice-100.wav	17	2075791	7	2079758	0	3967	1	2	0	Keyboard	Keyboard	33	2079791	-999999	2080126	0	335	3		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S25
2	TestList_64	Acoustic Content Analysis CSUN-26-1	102	fourafcproc	TestList	./stimuli/LF-235.jpg	./stimuli/WM-250.jpg	./stimuli/WM-221.jpg	./stimuli/WF-020.jpg	L	F	LF	W	M	WM	W	M	WM	W	F	WF	2	40%	20%	60%	80%	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	33	734605	-999999	736820	0	2215	2		0	0	0	0	0	0	0			0	Acoustic Content Analysis CSUN-26-1FourAFCVoice-1.wav	124	729072	7	734572	1	5500	2	2	0	Keyboard	NA	S26
2	TestList_56	Acoustic Content Analysis CSUN-26-1	103	fourafcproc	TestList	./stimuli/BF-229.jpg	./stimuli/BM-020.jpg	./stimuli/BM-043.jpg	./stimuli/LM-202.jpg	B	F	BF	B	M	BM	B	M	BM	L	M	LM	3	60%	20%	40%	80%	1	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	43	742471	-999999	744380	0	1909	3		0	0	0	0	0	0	0			0	Acoustic Content Analysis CSUN-26-1FourAFCVoice-2.wav	17	737372	6	742428	1	5056	3	3	0	Keyboard	NA	S26
2	TestList_32	Acoustic Content Analysis CSUN-26-1	104	twoafcproc	TestList	./stimuli/LF-222.jpg	./stimuli/BM-221.jpg	?	?	L	F	LF	B	M	BM	?	?	?	?	?	?	1	40%	60%	?	?	1	3	Acoustic Content Analysis CSUN-26-1TwoAFCVoice-3.wav	17	744938	6	750604	1	5666	1	1	0	Keyboard	Keyboard	33	750637	-999999	753244	0	2607	2		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S26
2	TestList_36	Acoustic Content Analysis CSUN-26-1	105	twoafcproc	TestList	./stimuli/WF-013.jpg	./stimuli/LF-218.jpg	?	?	W	F	WF	L	F	LF	?	?	?	?	?	?	2	60%	40%	?	?	1	4	Acoustic Content Analysis CSUN-26-1TwoAFCVoice-4.wav	17	753787	6	758732	1	4945	2	2	0	Keyboard	Keyboard	38	758770	-999999	760156	0	1386	1		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S26
2	TestList_4	Acoustic Content Analysis CSUN-26-1	106	twoafcproc	TestList	./stimuli/WF-012.jpg	./stimuli/BM-214.jpg	?	?	W	F	WF	B	M	BM	?	?	?	?	?	?	2	60%	40%	?	?	1	5	Acoustic Content Analysis CSUN-26-1TwoAFCVoice-5.wav	17	760703	6	766468	1	5765	2	2	0	Keyboard	Keyboard	34	766502	-999999	767852	0	1350	1		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S26
2	TestList_70	Acoustic Content Analysis CSUN-26-1	107	fourafcproc	TestList	./stimuli/WF-010.jpg	./stimuli/BM-215.jpg	./stimuli/BF-215.jpg	./stimuli/WF-023.jpg	W	F	WF	B	M	BM	B	F	BF	W	F	WF	4	80%	20%	40%	60%	1	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	38	773418	-999999	775076	0	1658	3		0	0	0	0	0	0	0			0	Acoustic Content Analysis CSUN-26-1FourAFCVoice-6.wav	16	768402	7	773380	1	4978	4	4	0	Keyboard	NA	S26
2	TestList_38	Acoustic Content Analysis CSUN-26-1	108	twoafcproc	TestList	./stimuli/BM-222.jpg	./stimuli/WF-024.jpg	?	?	B	M	BM	W	F	WF	?	?	?	?	?	?	1	40%	60%	?	?	1	7	Acoustic Content Analysis CSUN-26-1TwoAFCVoice-7.wav	16	775618	7	780100	1	4482	1	1	0	Keyboard	Keyboard	35	780135	-999999	781612	0	1477	2		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S26
2	TestList_16	Acoustic Content Analysis CSUN-26-1	109	twoafcproc	TestList	./stimuli/WF-028.jpg	./stimuli/WM-205.jpg	?	?	W	F	WF	W	M	WM	?	?	?	?	?	?	2	60%	40%	?	?	1	8	Acoustic Content Analysis CSUN-26-1TwoAFCVoice-8.wav	17	782168	6	786028	1	3860	2	2	0	Keyboard	Keyboard	39	786067	-999999	787444	0	1377	3		0	40	787484	-999999	811444	0	23960	 Because  I remember the very bright red patches on the face 		0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	S26
2	TestList_29	Acoustic Content Analysis CSUN-26-1	110	twoafcproc	TestList	./stimuli/WF-244.jpg	./stimuli/AM-251.jpg	?	?	W	F	WF	A	M	AM	?	?	?	?	?	?	2	60%	40%	?	?	1	9	Acoustic Content Analysis CSUN-26-1TwoAFCVoice-9.wav	17	812015	9	818004	0	5989	1	2	0	Keyboard	Keyboard	27	818031	-999999	819148	0	1117	1		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S26
2	TestList_21	Acoustic Content Analysis CSUN-26-1	111	twoafcproc	TestList	./stimuli/BF-246.jpg	./stimuli/WM-038.jpg	?	?	B	F	BF	W	M	WM	?	?	?	?	?	?	2	60%	40%	?	?	1	10	Acoustic Content Analysis CSUN-26-1TwoAFCVoice-10.wav	17	819698	9	823372	1	3674	2	2	0	Keyboard	Keyboard	42	823414	-999999	824652	0	1238	3		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S26
2	TestList_2	Acoustic Content Analysis CSUN-26-1	112	twoafcproc	TestList	./stimuli/WF-239.jpg	./stimuli/LF-205.jpg	?	?	W	F	WF	L	F	LF	?	?	?	?	?	?	1	40%	60%	?	?	1	11	Acoustic Content Analysis CSUN-26-1TwoAFCVoice-11.wav	16	825197	9	830780	1	5583	1	1	0	Keyboard	Keyboard	33	830813	-999999	832596	0	1783	2		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S26
2	TestList_83	Acoustic Content Analysis CSUN-26-1	113	fourafcproc	TestList	./stimuli/WM-254.jpg	./stimuli/WM-023.jpg	./stimuli/AF-247.jpg	./stimuli/WM-019.jpg	W	M	WM	W	M	WM	A	F	AF	W	M	WM	3	60%	20%	40%	80%	1	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	31	841179	-999999	842708	0	1529	1		0	0	0	0	0	0	0			0	Acoustic Content Analysis CSUN-26-1FourAFCVoice-12.wav	17	833147	8	841148	0	8001	4	3	0	Keyboard	NA	S26
2	TestList_84	Acoustic Content Analysis CSUN-26-1	114	fourafcproc	TestList	./stimuli/BM-027.jpg	./stimuli/WF-211.jpg	./stimuli/WM-040.jpg	./stimuli/AF-232.jpg	B	M	BM	W	F	WF	W	M	WM	A	F	AF	1	20%	40%	60%	80%	1	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	34	851262	-999999	852644	0	1382	1		0	0	0	0	0	0	0			0	Acoustic Content Analysis CSUN-26-1FourAFCVoice-13.wav	16	843262	9	851228	0	7966	4	1	0	Keyboard	NA	S26
2	TestList_35	Acoustic Content Analysis CSUN-26-1	115	twoafcproc	TestList	./stimuli/BM-011.jpg	./stimuli/WM-034.jpg	?	?	B	M	BM	W	M	WM	?	?	?	?	?	?	1	40%	60%	?	?	1	14	Acoustic Content Analysis CSUN-26-1TwoAFCVoice-14.wav	17	853195	9	860060	1	6865	1	1	0	Keyboard	Keyboard	34	860094	-999999	861484	0	1390	2		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S26
2	TestList_28	Acoustic Content Analysis CSUN-26-1	116	twoafcproc	TestList	./stimuli/WF-228.jpg	./stimuli/AM-235.jpg	?	?	W	F	WF	A	M	AM	?	?	?	?	?	?	2	60%	40%	?	?	1	15	Acoustic Content Analysis CSUN-26-1TwoAFCVoice-15.wav	16	862027	9	869036	0	7009	1	2	0	Keyboard	Keyboard	41	869077	-999999	870612	0	1535	2		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S26
2	TestList_78	Acoustic Content Analysis CSUN-26-1	117	fourafcproc	TestList	./stimuli/WM-033.jpg	./stimuli/BF-051.jpg	./stimuli/LF-230.jpg	./stimuli/WM-018.jpg	W	M	WM	B	F	BF	L	F	LF	W	M	WM	4	80%	20%	40%	60%	1	16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	47	879459	-999999	881196	0	1737	1		0	46	881242	-999999	917092	0	35850	 I feel as though the other faces were more memorable  and  I would haave remembered if  I saw them 		0	Acoustic Content Analysis CSUN-26-1FourAFCVoice-16.wav	17	871160	9	879412	0	8252	2	4	0	Keyboard	Keyboard	S26
2	TestList_11	Acoustic Content Analysis CSUN-26-1	118	twoafcproc	TestList	./stimuli/WF-217.jpg	./stimuli/BF-200.jpg	?	?	W	F	WF	B	F	BF	?	?	?	?	?	?	1	40%	60%	?	?	1	17	Acoustic Content Analysis CSUN-26-1TwoAFCVoice-17.wav	17	917656	6	923012	1	5356	1	1	0	Keyboard	Keyboard	43	923055	-999999	924308	0	1253	1		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S26
2	TestList_20	Acoustic Content Analysis CSUN-26-1	119	twoafcproc	TestList	./stimuli/BM-212.jpg	./stimuli/WF-031.jpg	?	?	B	M	BM	W	F	WF	?	?	?	?	?	?	1	40%	60%	?	?	1	18	Acoustic Content Analysis CSUN-26-1TwoAFCVoice-18.wav	17	924855	7	931668	0	6813	2	1	0	Keyboard	Keyboard	36	931704	-999999	932756	0	1052	1		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S26
2	TestList_82	Acoustic Content Analysis CSUN-26-1	120	fourafcproc	TestList	./stimuli/AF-201.jpg	./stimuli/AM-226.jpg	./stimuli/LF-243.jpg	./stimuli/LM-219.jpg	A	F	AF	A	M	AM	L	F	LF	L	M	LM	4	80%	20%	40%	60%	1	19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	40	941004	-999999	943260	0	2256	2		0	0	0	0	0	0	0			0	Acoustic Content Analysis CSUN-26-1FourAFCVoice-19.wav	16	933304	7	940964	1	7660	4	4	0	Keyboard	NA	S26
2	TestList_93	Acoustic Content Analysis CSUN-26-1	121	fourafcproc	TestList	./stimuli/LF-221.jpg	./stimuli/AM-225.jpg	./stimuli/AM-219.jpg	./stimuli/WM-039.jpg	L	F	LF	A	M	AM	A	M	AM	W	M	WM	4	80%	20%	40%	60%	1	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	48	952636	-999999	953692	0	1056	1		0	0	0	0	0	0	0			0	Acoustic Content Analysis CSUN-26-1FourAFCVoice-20.wav	16	943803	7	952588	1	8785	4	4	0	Keyboard	NA	S26
2	TestList_42	Acoustic Content Analysis CSUN-26-1	122	twoafcproc	TestList	./stimuli/WF-026.jpg	./stimuli/LF-244.jpg	?	?	W	F	WF	L	F	LF	?	?	?	?	?	?	2	60%	40%	?	?	1	21	Acoustic Content Analysis CSUN-26-1TwoAFCVoice-21.wav	17	954236	6	962404	1	8168	2	2	0	Keyboard	Keyboard	31	962435	-999999	963620	0	1185	1		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S26
2	TestList_54	Acoustic Content Analysis CSUN-26-1	123	fourafcproc	TestList	./stimuli/BM-245.jpg	./stimuli/BM-029.jpg	./stimuli/AM-217.jpg	./stimuli/BF-242.jpg	B	M	BM	B	M	BM	A	M	AM	B	F	BF	1	20%	40%	60%	80%	1	22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	35	973751	-999999	974804	0	1053	1		0	0	0	0	0	0	0			0	Acoustic Content Analysis CSUN-26-1FourAFCVoice-22.wav	17	964168	7	973716	1	9548	1	1	0	Keyboard	NA	S26
2	TestList_62	Acoustic Content Analysis CSUN-26-1	124	fourafcproc	TestList	./stimuli/WF-229.jpg	./stimuli/BM-205.jpg	./stimuli/BF-024.jpg	./stimuli/LM-250.jpg	W	F	WF	B	M	BM	B	F	BF	L	M	LM	4	80%	20%	40%	60%	1	23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	34	984766	-999999	985836	0	1070	1		0	0	0	0	0	0	0			0	Acoustic Content Analysis CSUN-26-1FourAFCVoice-23.wav	17	975351	6	984732	0	9381	1	4	0	Keyboard	NA	S26
2	TestList_99	Acoustic Content Analysis CSUN-26-1	125	fourafcproc	TestList	./stimuli/BF-227.jpg	./stimuli/AM-216.jpg	./stimuli/AF-217.jpg	./stimuli/BM-211.jpg	B	F	BF	A	M	AM	A	F	AF	B	M	BM	4	80%	20%	40%	60%	1	24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	37	995665	-999999	996708	0	1043	1		0	41	996749	-999999	1048748	0	51999	 I did not recognize any of the faces  but  I felt as though that was t     he one most familiar to what ive seen before 		0	Acoustic Content Analysis CSUN-26-1FourAFCVoice-24.wav	17	986383	6	995628	0	9245	1	4	0	Keyboard	Keyboard	S26
2	TestList_5	Acoustic Content Analysis CSUN-26-1	126	twoafcproc	TestList	./stimuli/BM-040.jpg	./stimuli/WM-003.jpg	?	?	B	M	BM	W	M	WM	?	?	?	?	?	?	1	40%	60%	?	?	1	25	Acoustic Content Analysis CSUN-26-1TwoAFCVoice-25.wav	17	1049311	6	1054260	1	4949	1	1	0	Keyboard	Keyboard	33	1054293	-999999	1056740	0	2447	2		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S26
